id,Description,CatalogBrandId,Price
241193,BASIN MIXER LINEAR  WALL CONCEALED BLACK  (31 8109 2S MB 1M1),Bathroomware & Tapware:Tapware TD,149
241194,BATH SPOUT  LINEAR CHROME FEMALE (33 011),Bathroomware & Tapware:Tapware TD,59
241195,WALL MIXER ELEGANCE WHITE VOGUE (VGEWM-WH)(TPV.ELE.WALL.WHITE),Bathroomware & Tapware:Tapware TD,99
241197,BASIN OR BATH MIXER CONCEALED CHROME 86 SERIES (  86-8356-213S-1M1),Bathroomware & Tapware:Tapware TD,149
241198,BASIN OR BATH MIXER CONCEALED CHROME & MATTE BLACK 86 SERIES (  86-8356-213S-CB-1M1),Bathroomware & Tapware:Tapware TD,179
241250,SELF CLOSING FAUCET(TPVSSCFB)(GS-1101),Bathroomware & Tapware:Tapware TD,39
241255,SELF CLOSING FAUCET HORIZONTAL(TPVSSCFW)(GS-1110),Bathroomware & Tapware:Tapware TD,25
241265,SELF CLOSING FAUCET STANDARD(TPVSSCFA)(GS-1103),Bathroomware & Tapware:Tapware TD,39
241270,SENSOR FAUCET(TPVSSF)(GS-8802),Bathroomware & Tapware:Tapware TD,99
241275,SELF CLOSING FAUCET ROUND(TPVSSCFB)(GS-1122),Bathroomware & Tapware:Tapware TD,25
241280,BASIN MIXER NOVO ACCESSIBLE CHROME (33 23 1313 76),Bathroomware & Tapware:Tapware TD,99
241300,BASIN MIXER ECO NOVO(TPV.NV.ECO),Bathroomware & Tapware:Tapware TD,39
241305,BASIN MIXER CLASSIC NOVO(TPV.NV.CLASSIC),Bathroomware & Tapware:Tapware TD,49
241310,MIRAGE BASIN MIXER CHROME(TPV.V.MIRAGECP),Bathroomware & Tapware:Tapware TD,79
241315,LENOX BASIN MIXER CHROME(TPV.LENOX.CP),Bathroomware & Tapware:Tapware TD,69
241320,BASIN MIXER ECOFLO LOW PRESSURE(TPV.ECOFLO),Bathroomware & Tapware:Tapware TD,75
241325,MIRAGE BASIN MIXER CHROME AND WHITE(TPV.V.MIRAGEWH),Bathroomware & Tapware:Tapware TD,79
241350,BASIN MIXER CHROME(TPV.URBAN),Bathroomware & Tapware:Tapware TD,89
241351,BASIN MIXER BLADE CHROME,Bathroomware & Tapware:Tapware TD,89
241355,BASIN MIXER URBAN BLACK(TPV.URBAN.BLACK),Bathroomware & Tapware:Tapware TD,99
241356,BASIN MIXER EDGE CHROME VOGUE (101D12322CP-FAF09),Bathroomware & Tapware:Tapware TD,89
241357,BASIN MIXER EDGE  BLACK VOGUE (101D12322DH-FOC19),Bathroomware & Tapware:Tapware TD,99
241374,BATH MIXER BLADE,Bathroomware & Tapware:Tapware TD,129
241380,OXFORD BASIN MIXER CHROME,Bathroomware & Tapware:Tapware TD,99
241381,OXFORD BASIN MIXER MATTE BLACK,Bathroomware & Tapware:Tapware TD,99
241382,OXFORD BASIN MIXER MATTE BLACK WITH GOLD HANDLE,Bathroomware & Tapware:Tapware TD,99
241383,OXFORD BASIN MIXER MATTE BLACK WITH ORB HANDLE,Bathroomware & Tapware:Tapware TD,99
241388,OXFORD BASIN MIXER HANDLE -  GOLD,Bathroomware & Tapware:Tapware TD,15
241390,SHOWER MIXER CORA HANDLE ( 91-9343-01-1M1),Bathroomware & Tapware:Tapware TD,14.99
241392,SHOWER MIXER SQUARE HANDLE ( 91-9108-01-1M1),Bathroomware & Tapware:Tapware TD,14.99
241393,SHOWER MIXER STICK HANDLE ( 91-9024-01-1M1),Bathroomware & Tapware:Tapware TD,14.99
241400,BASIN MIXER PURE CHROME TALL (BX.BASINFAUCET.H.BL) (WS-65112 TALL)(TPV.PURE.TALL),Bathroomware & Tapware:Tapware TD,129
241405,BASIN MIXER PURE CHROME (BX.BASINFAUCET.BL) (WS-65111)(TPV.PURE),Bathroomware & Tapware:Tapware TD,79
241410,BASIN MIXER PURE CHROME TALL BLACK (WS-65112)(TPV.PURE.TALL.BLACK),Bathroomware & Tapware:Tapware TD,129
241415,BASIN MIXER PURE BLACK (WS-65111)(TPV.PURE.BLACK),Bathroomware & Tapware:Tapware TD,99
241420,BASIN MIXER CHROME VOGUE (RF601),Bathroomware & Tapware:Tapware TD,129
241421,BASIN MIXER CHROME & MATTE BLACK 86 SERIES  (86-1356-213S-CPMB-1M1),Bathroomware & Tapware:Tapware TD,129
241422,BASIN MIXER CHROME & MATTE BLACK 86 SERIES  (  86-1356-213S-CB-1M1),Bathroomware & Tapware:Tapware TD,129
241423,BASIN MIXER ROSE GOLD & MATTE BLACK 86 SERIES  (86-1356-213S-RG+PMB-1M1),Bathroomware & Tapware:Tapware TD,129
241424,BASIN MIXER TALL CHROME & MATTE BLACK 86 SERIES  (86-1356-1-213S-CB-1M1),Bathroomware & Tapware:Tapware TD,179
241425,BASIN MIXER CHROM 86 SERIES (86-1356-213S-1M1),Bathroomware & Tapware:Tapware TD,99
241610,BASIN MIXER LINEAR  ALL/LOW PRESSURE CHROME  (31-1001-3-212S-1M1),Bathroomware & Tapware:Tapware TD,89
241611,BASIN MIXER LINEAR  ALL/LOW PRESSURE BLACK  (31-1001-3-212S-MB-1M1),Bathroomware & Tapware:Tapware TD,99
241620,BASIN MIXER LINEAR TALL ALL/LOW PRESSURE CHROME  (31-1105-1-212S-1M1),Bathroomware & Tapware:Tapware TD,149
241621,BASIN MIXER CORA TALL ALL/LOW PRESSURE BLACK (31-1105-1-212S-MB-1M1),Bathroomware & Tapware:Tapware TD,159
241801,BRAVAT BASIN MIXER STREAM CHROME (F13783C-2)(TPV.B.STREAM),Bathroomware & Tapware:Tapware Bravat,129
241802,BRAVAT BASIN MIXER PROLATE (F11379C)(TPV.B.PROLATE),Bathroomware & Tapware:Tapware Bravat,159
241803,BRAVAT BASIN MIXER ECO (F193147C)(TPV.B.ECO),Bathroomware & Tapware:Tapware Bravat,99
241804,BRAVAT BASIN MIXER FASHION(F1121179CP)(TPV.B.REAL),Bathroomware & Tapware:Tapware Bravat,159
241806,BRAVAT BASIN MIXER ARC CHROME(F16061C)(TPV.B.ARC),Bathroomware & Tapware:Tapware Bravat,249
241807,BRAVAT BASIN MIXER ART (F175109C)(TPV.B.ART),Bathroomware & Tapware:Tapware Bravat,219
241809,BRAVAT BASIN MIXER ARC BLACK (F16061K)(TPV.B.ARC.BLACK),Bathroomware & Tapware:Tapware Bravat,279
241810,BRAVAT SPOUT/MIXER BASIN MIXER ARC BLACK (P69179K-ENG+ D968K)(TPV.B.ARC.SPOUTMIX.BLACK),Bathroomware & Tapware:Tapware Bravat,299
241811,BRAVAT BASIN MIXER GINA (F165104C)(TPV.B.GINA),Bathroomware & Tapware:Tapware Bravat,219
241813,BRAVAT BASIN MIXER ARC TALL CHROME (F16061C-A)(TPV.B.ARC.TALL),Bathroomware & Tapware:Tapware Bravat,299
241814,BRAVAT BASIN MIXER TWIST (F14691C)(TPV.B.TWIST),Bathroomware & Tapware:Tapware Bravat,199
241816,BRAVAT WALL FAUCET GINA (P69182C-ENG + D968C-ENG) or (CB-001 + GN-002)(TPV.B.GINAWALL),Bathroomware & Tapware:Tapware Bravat,269
241819,BRAVAT WALL FAUCET PROLATE (P69227CP-A + D968C) (TPV.B.PROLATEWALL),Bathroomware & Tapware:Tapware Bravat,269
241820,BRAVAT BASIN MIXER MAGIC CUBE (F164124C-1)(TPV.B.CUBE),Bathroomware & Tapware:Tapware Bravat,299
241821,BRAVAT BASIN MIXER GINA TALL (F165104C-A)(TPV.B.GINA.TALL),Bathroomware & Tapware:Tapware Bravat,299
241826,BRAVAT WALL BASIN MIXER ARC CHROME (P69179C-IN) + (D968C)(TPV.B.ARC.WALL),Bathroomware & Tapware:Tapware Bravat,269
241827,BRAVAT BASIN 3 HOLE MIXER ART (F25193CP)(TPV.B.ART3HOLE),Bathroomware & Tapware:Tapware Bravat,549
241828,BRAVAT BASIN MIXER PROLATE TALL  (F11379C-A)(TPV.B.PROLATE.TALL),Bathroomware & Tapware:Tapware Bravat,299
241832,BRAVAT BASIN MIXER RAEL WHITE (F199168WM)(TPV.B.RAEL.WHITE),Bathroomware & Tapware:Tapware Bravat,229
241833,BRAVAT BASIN MIXER SOURCE(F1173218CP)(TPV.B.SOURCE),Bathroomware & Tapware:Tapware Bravat,159
241834,BRAVAT BASIN MIXER SOURCE BLACK(F1173218BW)(TPV.B.SOURCE.BLACK),Bathroomware & Tapware:Tapware Bravat,179
241836,BRAVAT BASIN 3 HOLE MIXER TWIST (F24691C)(TPV.B.TWIST3HOLE),Bathroomware & Tapware:Tapware Bravat,129
241837,BRAVAT AFFIBILITY BASIN MIXER (F1172217CP),Bathroomware & Tapware:Tapware Bravat,159
241838,BRAVAT AFFIBILITY WALL MIXER (P8172217CP + D968CP),Bathroomware & Tapware:Tapware Bravat,269
241839,BRAVAT AFFIBILITY  SHOWER MIXER (PB8172217CP + D999CP),Bathroomware & Tapware:Tapware Bravat,159
241840,BRAVAT AFFIBILITY  SHOWER DIVERTER  MIXER (PB8172217CP-2+D982CP-A),Bathroomware & Tapware:Tapware Bravat,209
241841,BRAVAT AFFIBILITY  EXTERNAL SHOWER MIXER (F9172217CP-01),Bathroomware & Tapware:Tapware Bravat,199
241842,BRAVAT AFFIBILITY KITCHEN MIXER (F7172217CP),Bathroomware & Tapware:Tapware Bravat,269
241844,BRAVAT AFFIBILITY BATH MIXER WITH DIVERTER  (F6172217CP-01),Bathroomware & Tapware:Tapware Bravat,349
241845,BRAVAT DRINKING TAP (HANDS FREE) (F1135235PD-1),Bathroomware & Tapware:Tapware Bravat,279
242100,SINK FAUCET NOVO (NVSKF)(TPK.WALL.NOVO.CLASSIC),Bathroomware & Tapware:Tapware TD,69
242105,SINK MIXER CORA CHROME VOGUE(TPK.CORA.CP),Bathroomware & Tapware:Tapware TD,99
242106,KITCHEN MIXER  WITH CORA HANDLE  ALL/LOW PRESSURE BLACK  (04-7360-149S-MB-1M1),Bathroomware & Tapware:Tapware TD,149
242110,SINK MIXER STORM PREMIUM 11 - BLACK (S2SKMB)(TPK.S2.BLACK),Bathroomware & Tapware:Tapware TD,149
242115,KITCHEN SINK MIXER CORA CHROME & BLACK VOGUE(TPK.CORA.CP.BL),Bathroomware & Tapware:Tapware TD,99
242120,SINK MIXER STORM PREMIUM 11 (S2SKM)(TPK.S2),Bathroomware & Tapware:Tapware TD,129
242125,SINK MIXER CORA CHROME VOGUE - LOW PRESSURE(TPK.CORA.CP.LP),Bathroomware & Tapware:Tapware TD,119
242130,SINK MIXER CORA CHROME & WHITE VOGUE(TPK.CORA.CP.WH),Bathroomware & Tapware:Tapware TD,99
242140,KITCHEN SINK MIXER CORA CHROME & BLACK VOGUE - LOW PRESSURE(TPK.CORA.CP.BL.LP),Bathroomware & Tapware:Tapware TD,119
242145,SINK MIXER VOGUE PREMIUM 11 CHEFS (S2SKMPO)(TPK.S2.CHEFS),Bathroomware & Tapware:Tapware TD,299
242150,SINK MIXER ELEGANCE VOGUE (VGESKM)(TPK.ELE),Bathroomware & Tapware:Tapware TD,149
242155,WASHING MACHINE TAPS - PAIR - 1 X HOT; 1 X COLD VOGUE(TPL.WASH),Bathroomware & Tapware:Tapware TD,49
242180,SINK MIXER URBAN CHROME(TPK.URBAN),Bathroomware & Tapware:Tapware TD,119
242200,ECO NOVO KITCHEN SINK MIXER(TPK.NV.ECO),Bathroomware & Tapware:Tapware TD,45
242201,KITCHEN MIXER ACCESSIBILITY CHROME,Bathroomware & Tapware:Tapware TD,89
242205,KITCHEN MIXER ECOFLO LOW PRESSURE(TPK.ECOFLO),Bathroomware & Tapware:Tapware TD,75
242220,SINK FAUCET PURE (WS-65113)(TPK.PURE),Bathroomware & Tapware:Tapware TD,99
242225,SINK FAUCET PURE BLACK (WS-65113)(TPK.PURE.BLACK),Bathroomware & Tapware:Tapware TD,129
242230,BRAVAT KITCHEN MIXER RIFFLE (F772106C)(TPK.B.RIFFLE),Bathroomware & Tapware:Tapware Bravat,269
242255,SINK MIXER FLEXI BLACK VOGUE (RF335-2),Bathroomware & Tapware:Tapware TD,199
242330,KITCHEN MIXER LINEAR  ALL/LOW PRESSURE CHROME  (04-7360-2S-1M1),Bathroomware & Tapware:Tapware TD,99
242331,KITCHEN MIXER LINEAR ALL/LOW PRESSURE BLACK  (04-7360-2S-MB-1M1),Bathroomware & Tapware:Tapware TD,109
242332,KITCHEN MIXER BRUSHED NICKEL (04-7360-2S-PVD-1M1),Bathroomware & Tapware:Tapware TD,129
242333,KITCHEN MIXER CHROME & MATTE BLACK 86 SERIES (86-7356-213S-CPMB-1M1),Bathroomware & Tapware:Tapware TD,149
242334,KITCHEN MIXER CHROME & ROSE GOLD 86 SERIES (86-7356-213S-RG+PMB-1M1),Bathroomware & Tapware:Tapware TD,149
242335,KITCHEN MIXER CHROME - 86 Series,Bathroomware & Tapware:Tapware TD,129
242340,KITCHEN MIXER LINEAR PULL OUT CHROME (61 7857 183S),Bathroomware & Tapware:Tapware TD,119
242341,KITCHEN MIXER LINEAR PULL OUT BLACK (61 7857 183S MB),Bathroomware & Tapware:Tapware TD,149
242350,SINK MIXER PULL OUT - 1,Bathroomware & Tapware:Tapware TD,129
242351,SINK MIXER PULL OUT - 2,Bathroomware & Tapware:Tapware TD,129
242360,SINK MIXER PULL OUT - 3,Bathroomware & Tapware:Tapware TD,119
242361,SINK MIXER PULL OUT MATTE BLACK,Bathroomware & Tapware:Tapware TD,129
242370,SINK MIXER PULL OUT - 4,Bathroomware & Tapware:Tapware TD,129
242380,SINK MIXER BLADE CHROME (83-7867-193S),Bathroomware & Tapware:Tapware TD,129
242381,SINK MIXER BLADE MATTE BLACK (83-7867-193S),Bathroomware & Tapware:Tapware TD,149
242405,SINK MIXER CLASSIC BLACK VOGUE (183CH),Bathroomware & Tapware:Tapware TD,179
242406,SINK MIXER CLASSIC WHITE VOGUE (183CN),Bathroomware & Tapware:Tapware TD,179
242410,SINK MIXER FLAT WHITE VOGUE (228WC?),Bathroomware & Tapware:Tapware TD,179
242411,SINK MIXER  FLAT BLACK VOGUE (228H),Bathroomware & Tapware:Tapware TD,179
242412,SINK MIXER  FLAT CHROME VOGUE (228C),Bathroomware & Tapware:Tapware TD,169
242415,SINK MIXER  FILTER CHROME+BLACK VOGUE (140HC),Bathroomware & Tapware:Tapware TD,199
242416,SINK MIXER FILTER CHROME + QUARTZITE VOGUE (140FC),Bathroomware & Tapware:Tapware TD,199
242417,SINK MIXER FILTER CHROME VOGUE (140C),Bathroomware & Tapware:Tapware TD,179
242420,SINK MIXER  GRANITE BLACK VOGUE (268H),Bathroomware & Tapware:Tapware TD,249
242425,SINK MIXER PULLOUT SHORT CHROME VOGUE (188C),Bathroomware & Tapware:Tapware TD,179
242430,SINK MIXER  PULLOUT TALL CHROME VOGUE (291C),Bathroomware & Tapware:Tapware TD,179
242435,SINK MIXER  PULLOUT WIDE CHROME VOGUE (296-1C),Bathroomware & Tapware:Tapware TD,179
242436,SINK MIXER  PULLOUT WIDE  BLACK NICHROME VOGUE (296-1Z),Bathroomware & Tapware:Tapware TD,199
243100,WALL MOUNT SPOUT WATERFALL VOGUE (BSWF-TM)(TPB.SPOUT.WFALL.B),Bathroomware & Tapware:Tapware TD,69
243105,BATH FAUCET WITH TELEPHONE SHOWER VOGUE (VGBFT)(TPB.TELEPHONE),Bathroomware & Tapware:Tapware TD,199
243110,BATH SPOUT WATERFALL (BSWF)(TPB.SPOUT.WFALL.A),Bathroomware & Tapware:Tapware TD,69
243115,BATH SWIVEL SPOUT SQUARE 200MM(TPB.SWIV.SPOUT.SQ),Bathroomware & Tapware:Tapware TD,99
243120,BATH SPOUT CORA 200MM(TPB.CORA.SPOUT),Bathroomware & Tapware:Tapware TD,69
243121,NON CONCEALED BATH MIXER,Bathroomware & Tapware:Tapware TD,129
243125,TAP FREESTANING PREMIUM CURVED STORM (SPFBM)(TPB.FS.CURVED),Bathroomware & Tapware:Tapware TD,399
243130,BATH SPOUT PREMIUM 11 V2 STORM (S2BS-V2)(TPB.S2.SPOUT),Bathroomware & Tapware:Tapware TD,69
243131,BLADE BATH SPOUT - FEMALE - CHROME,Bathroomware & Tapware:Tapware TD,69
243135,VOGUE SINGLE FREESTANDING BATH MIXER (VFBM)(TPB.FS.STRAIGHT),Bathroomware & Tapware:Tapware TD,399
243140,BATH SPOUT PREMIUM 11 V2 BLACK STORM (S2BS-V2B)(TPB.S2.SPOUT.BLACK),Bathroomware & Tapware:Tapware TD,89
243145,BATH SPOUT NOVO (NVBS)(TPB.SPOUT.NOVO),Bathroomware & Tapware:Tapware TD,69
243150,BATH SPOUT 200MM(TPB.AURA.SPOUT),Bathroomware & Tapware:Tapware TD,69
243155,TAP FREESTANING PREMIUM CURVED STORM **BLACK**(TPB.FS.CURVED.BLACK),Bathroomware & Tapware:Tapware TD,499
243160,TAP FREESTANDING PREMIUM SQUARE STORM (VFBMS)(TPB.FS.SQUARE),Bathroomware & Tapware:Tapware TD,549
243165,BATH SWIVEL SPOUT ROUND 200MM(TPB.SWIV.SPOUT.RND),Bathroomware & Tapware:Tapware TD,99
243170,BATH SPOUT WATERFALL (NEW) (TP.WFS.3)(TPB.WFS.3),Bathroomware & Tapware:Tapware TD,99
243180,BATH SPOUT 2015 FEMALE 160MM BS2015)(TPB.SPOUT.2015.F),Bathroomware & Tapware:Tapware TD,45
243185,BATH SPOUT 200MM(TPB.ELE.SPOUT),Bathroomware & Tapware:Tapware TD,69
243186,SURFACE MOUNTED BATH SPOUT - MALE- CHROME,Bathroomware & Tapware:Tapware TD,89
243195,VOGUE ANTIQUE FREESTANDING BATH MIXER WITH TELEPHONE SHOWER(TPB.FS.TELEPHONE),Bathroomware & Tapware:Tapware TD,399
243200,BATH SPOUT 2015 185MM (BS2015)(TPB.SPOUT.2015.185),Bathroomware & Tapware:Tapware TD,49
243205,BATH SPOUTS OVAL CHROME(TPB.OVAL.SS),Bathroomware & Tapware:Tapware TD,249
243250,BATH SPOUT SWIVEL STAINLESS STEEL (BX.BATHSPOUT.C.BL) (SP008)(TPB.SS.BS.SWIV),Bathroomware & Tapware:Tapware TD,129
243255,BATH MIXER WITH DIVERTER - PURE CHROME (BX.BATHSHOWER.BL) (WS-65117)(TPB.PURE.DIVERTER),Bathroomware & Tapware:Tapware TD,149
243260,TAP FREESTANING PREMIUM SQUARE FLAT (BX.BATHFAUCET.A.BL) (WS-90138)(TPB.FS.SQFLAT),Bathroomware & Tapware:Tapware TD,599
243265,BATH SPOUT WATERFALL WALL MOUNT BLACK (BX.BATHSPOUT.B.BL) (WS-BSS01-BLK)(TPB.SS.WF.BL),Bathroomware & Tapware:Tapware TD,279
243270,BATH SPOUT WATERFALLWALL MOUNT CHROME (BX.BATHSPOUT.BL) (WS-BSS01)(TPB.SS.WF),Bathroomware & Tapware:Tapware TD,249
243275,TAP FREESTANING PREMIUM SQUARE FLAT (BX.BATHFAUCET.C.BL) (WS-69138)(TPB.FS.SQCURVE),Bathroomware & Tapware:Tapware TD,449
243285,BRAVAT BATH SPOUT GINA (FS203C)(TPB.B.GINA),Bathroomware & Tapware:Tapware Bravat,119
243290,BRAVAT BATH FILLER ARC BLACK (F66061K-B2 +D9102N)(TPB.B.ARC.BLACK.FS),Bathroomware & Tapware:Tapware Bravat,1049
243295,BRAVAT BATH SPOUT ARC CHROME (FS116C)(TPB.B.ARC.SPOUT),Bathroomware & Tapware:Tapware Bravat,119
243310,BRAVAT BATH FILLER ARC (F66061C-B2 + D9101NT+D9102N)(TPB.B.ARC.FS),Bathroomware & Tapware:Tapware Bravat,999
243315,BRAVAT SPOUT PROLATE (FS206C)(TPB.B.PROLATE.SPOUT),Bathroomware & Tapware:Tapware Bravat,119
243320,BRAVAT SPOUT SOURCE (FS217CP-ENG)(TPB.B.SOURCE.SPOUT),Bathroomware & Tapware:Tapware Bravat,99
243330,BATH SPOUT BLACK VOGUE (RF1004B),Bathroomware & Tapware:Tapware Bravat,69
243335,BATH MIXER FREESTANDING SQUARE BLACK VOGUE (RF891),Bathroomware & Tapware:Tapware TD,499
243336,BATH FILLER FREESTANDING CASA CHROME VOGUE (136S10002CP-FOC19),Bathroomware & Tapware:Tapware TD,449
243337,BATH FILLER FREESTANDING CASA BLACK VOGUE (136S10002DH-FOC19),Bathroomware & Tapware:Tapware TD,499
244100,SHOWER MIXER CORA CHROME (TPS.VG.CORA.CP)(TPS.CORA.CP),Bathroomware & Tapware:Tapware TD,55
244101,NON CONCEALED  SHOWER MIXER - CHROME,Bathroomware & Tapware:Tapware TD,109
244105,SHOWER MIXER CORA CHROME AND BLACK(TPS.CORA.CP.BL),Bathroomware & Tapware:Tapware TD,55
244110,SHOWER MIXER CORA CHROME AND WHITE(TPS.CORA.CP.WH),Bathroomware & Tapware:Tapware TD,55
244115,SHOWER MIXER ELEGANCE BLACK VOGUE (VGESHM-B)(TPS.ELE.BLACK),Bathroomware & Tapware:Tapware TD,129
244125,SHOWER MIXER CORA CHROME - LOW PRESSURE(TPS.CORA.CP.LP),Bathroomware & Tapware:Tapware TD,79
244130,CORA SHOWER MIXER WITH DIVERTER(TPS.CORA.DIV.CP),Bathroomware & Tapware:Tapware TD,149
244135,SHOWER MIXER PREMIUM 11 STORM (S2SHM)(TPS.MIXER.S2),Bathroomware & Tapware:Tapware TD,99
244140,SHOWER MIXER ELEGANCE VOGUE (VGESHM)(TPS.ELE.CP),Bathroomware & Tapware:Tapware TD,99
244143,BLADE SHOWER MIXER - CHROME,Bathroomware & Tapware:Tapware TD,89
244145,SHOWER MIXER CORA CHROME AND BLACK - LOW PRESSURE(TPS.CORA.CP.BL.LP),Bathroomware & Tapware:Tapware TD,79
244150,CORA SHOWER MIXER WITH DIVERTER - WHITE(TPS.CORA.DIV.CP.WH),Bathroomware & Tapware:Tapware TD,99
244155,SHOWER MIXER TEARDROP VOGUE (VGTDSHM)(TPS.MIXER.TEAR),Bathroomware & Tapware:Tapware TD,99
244160,SHOWER MIXER PREMIUM 11 WITH DIVERTER STORM (S2SHMD)(TPS.MIXER.S2.DIVERTER),Bathroomware & Tapware:Tapware TD,99
244165,SHOWER MIXER PREMIUM 11 BLACK STORM (S2SHMB)(TPS.MIXER.S2.BLACK),Bathroomware & Tapware:Tapware TD,79
244170,CORA SHOWER MIXER WITH DIVERTER CHROME AND BLACK(TPS.CORA.DIV.CP.BL),Bathroomware & Tapware:Tapware TD,149
244175,SHOWER MIXER PREMIUM 11 WITH DIVERTER BLACK(TPS.MIXER.S2.DIV.BLACK),Bathroomware & Tapware:Tapware TD,129
244176,SHOWER MIXER WALL CONCEALED CHROME PLATED ROUND SLEEVE ( 04-8460-4-240S-1M1),Bathroomware & Tapware:Tapware TD,179
244178,SHOWER MIXER WALL CONCEALED CHROME PLATED ROUND SLEEVE STICK HANDLE ( 30-8802-8-2S-1M1),Bathroomware & Tapware:Tapware TD,179
244179,SHOWER MIXER WALL CONCEALED CHROME PLATED SQUARE SLEEVE ( 31-8843-4-14S-1M1),Bathroomware & Tapware:Tapware TD,179
244180,SHOWER MIXER WALL CONCEALED CHROME PLATED OVAL SLEEVE (  04-8460-4-149S-1M1),Bathroomware & Tapware:Tapware TD,179
244182,SHOWER MIXER CHROME & Matte black (86-8456-213S-CPMB-1M1),Bathroomware & Tapware:Tapware TD,99
244183,SHOWER MIXER ROSE GOLD & MATTE BLACK 86 SERIES  (86-8456-213S-RG+PMB-1M1),Bathroomware & Tapware:Tapware TD,99
244184,SHOWER MIXER WITH DIVERTER CHROME & MATTE BLACK 86 SERIES (  86-8556-1-213S-CPMB-1M1),Bathroomware & Tapware:Tapware TD,139
244186,SHOWER MIXER NOVO (NVSHM)(TPS.MIXER.NOVO),Bathroomware & Tapware:Tapware TD,79
244300,SHOWER MIXER ECO NOVO(TPS.NV.ECO),Bathroomware & Tapware:Tapware TD,39
244305,MIRAGE SHOWER MIXER CHROME(TPS.V.MIRAGECP),Bathroomware & Tapware:Tapware TD,89
244310,MIRAGE SHOWER MIXER CHROME SQUARE FACEPLATE(TPS.V.MIRAGECPSQ),Bathroomware & Tapware:Tapware TD,59
244315,SHOWER MIXER ECOFLO LOW PRESSURE(TPS.ECOFLO),Bathroomware & Tapware:Tapware TD,75
244320,LENOX SHOWER MIXER CHROME(TPS.LENOX.CP),Bathroomware & Tapware:Tapware TD,59
244405,BRAVAT SHOWER MIXER PROLATE CHROME (FB85179C-A + D999CP)(TPS.B.PROLATE),Bathroomware & Tapware:Tapware Bravat,159
244410,BRAVAT SHOWER MIXER STREAM CHROME (PB839103CP + D999CP)(TPS.B.STREAM),Bathroomware & Tapware:Tapware Bravat,115
244415,BRAVAT SHOWER MIXER GINA (PB865104CP + D999CP)(TPS.B.GINA),Bathroomware & Tapware:Tapware Bravat,159
244420,BRAVAT SHOWER MIXER ARC CHROME (FB86061C-A )(TPS.B.ARC),Bathroomware & Tapware:Tapware Bravat,149
244425,BRAVAT ARC SHOWER MIXER WITH DIVERTER  (P69193C & D969C)(TPS.B.ARC.DIVERTER),Bathroomware & Tapware:Tapware Bravat,299
244430,BRAVAT ARC SHOWER MIXER WITH DIVERTER BLACK (P69193K & D969K)(TPS.B.ARC.DIVERTER.BLACK),Bathroomware & Tapware:Tapware Bravat,329
244445,BRAVAT EXTERNAL SHOWER MIXER ARC BLACK (F96061K-01)(TPS.B.ARC.EXTERNAL.BLACK),Bathroomware & Tapware:Tapware Bravat,389
244455,BRAVAT SHOWER MIXER PHILLIS(PB856101CP + D999CP)(TPS.B.PHILLIS),Bathroomware & Tapware:Tapware Bravat,159
244460,BRAVAT SHOWER MIXER PHILLIS WITH DIVERTER (PB856101CP-2 + D9100CP)(TPS.B.PHILLIS.DIV),Bathroomware & Tapware:Tapware Bravat,199
244465,BRAVAT SHOWER MIXER PROLATE CHROME WITH DIVERTER  (P69219CP-2 + D982CP-A)(TPS.B.PROLATE.DIV),Bathroomware & Tapware:Tapware Bravat,199
244470,BRAVAT SHOWER MIXER SOURCE (PB8173218CP + D999CP)(TPS.B.SOURCE),Bathroomware & Tapware:Tapware Bravat,159
244475,BRAVAT SHOWER MIXER SOURCE BLACK (PB8173218BW-ENG + D999BW-ENG)(TPS.B.SOURCE.BLACK),Bathroomware & Tapware:Tapware Bravat,179
244480,BRAVAT SHOWER MIXER SOURCE WITH DIVERTER (PB8173218CP-2-ENG) + D982CP-A-ENG)(TPS.B.SOURCE.DIV),Bathroomware & Tapware:Tapware Bravat,199
244485,BRAVAT SHOWER MIXER SOURCE WITH DIVERTER BLACK  (PB8173218BW-2-ENG) + D982K-A-ENG)(TPS.B.SOURCE.DIV.BLACK),Bathroomware & Tapware:Tapware Bravat,219
244495,SHOWER MIXER CHROME URBAN(TPS.MIXER.URBAN),Bathroomware & Tapware:Tapware TD,89
244496,SHOWER MIXER EDGE CHROME VOGUE (118D22087CP-FOC19),Bathroomware & Tapware:Tapware TD,89
244497,SHOWER MIXER EDGE BLACK VOGUE (118D22087DH-FOC19),Bathroomware & Tapware:Tapware TD,99
244500,SHOWER MIXER BLACK URBAN(TPS.MIXER.URBAN.BLACK),Bathroomware & Tapware:Tapware TD,99
244501,SHOWER MIXER LINEAR CONCEALED CHROME  (33 30 8802 2S         (80mm round backing plate)),Bathroomware & Tapware:Tapware TD,79
244502,SHOWER MIXER LINEAR  CHROME  (33 30 8802 2S),Bathroomware & Tapware:Tapware TD,79
244503,SHOWER MIXER LINEAR ACCESSIBLE  CHROME  (30 8802 2S 3M1 (with extended stick)),Bathroomware & Tapware:Tapware TD,89
244504,SHOWER MIXER LINEAR  BLACK (33 30 8802 2S MB),Bathroomware & Tapware:Tapware TD,99
244505,SHOWER MIXER BLACK(TPS.MIXER.LINE.BLACK),Bathroomware & Tapware:Tapware TD,69
244510,SHOWER MIXER CHROME VOGUE (RF605),Bathroomware & Tapware:Tapware TD,129
